"YEAR","MONTH_NUM","ANSP_NAME","ENTITY_NAME","ENTITY_TYPE","ENTITY_CODE","FLT_1","DIST_KM_1","DUR_MIN_1","DLY_FLT_1","DLY_FLT_15_1","DLY_1","DLY_15_1","APT_DLY_FLT_1","APT_DLY_FLT_15_1","APT_DLY_1","APT_DLY_15_1","ERT_DLY_FLT_1","ERT_DLY_FLT_15_1","ERT_DLY_1","ERT_DLY_15_1","ERT_DLY_A_1","ERT_DLY_C_1","ERT_DLY_D_1","ERT_DLY_E_1","ERT_DLY_G_1","ERT_DLY_I_1","ERT_DLY_M_1","ERT_DLY_N_1","ERT_DLY_O_1","ERT_DLY_P_1","ERT_DLY_R_1","ERT_DLY_S_1","ERT_DLY_T_1","ERT_DLY_V_1","ERT_DLY_W_1","ERT_DLY_NA_1"
2014,2,"DSNA","POITIER APP","APP","LFBITMA",1113,67094.256,14215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"PANSA","RZESZOW APP","APP","EPRZTMA",571,27398.488,4342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DHMI","IGDIR APP","APP","LTCTTMA",134,5741.2,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"SMATSA","APPROACH CONTROL","APP","LYBETMA",3900,206225.756,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DSNA","NANTES/CHATEAU BOUGO","APP","LFRSTMA",4563,262309.872,46651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Avinor (Continental)","GARDERMOEN TOWER","APP","ENOSTMA",20899,1664796.136,227120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Belgocontrol","LUXEMBOURG FLT INFO","FIS","ELLXICTA",31,605.604,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NAVIAIR","AALBORG APPROACH","APP","EKYTTMA",1484,70385.26,12513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NAV Portugal (Santa Maria)","SANTA MARIA APP","APP","LPAZTMA",1402,223827.164,26120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DFS","Munchen","ACC","EDMMACC",72953,10190026.248,1090405,451,237,7597,5754,449,235,7552,5709,2,2,45,45,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
2014,2,"DFS","Karlsruhe UAC","ACC","EDUUUAC",108322,29453406.084,2163459,111,32,1225,698,0,0,0,0,111,32,1225,698,0,17,0,0,0,0,0,0,0,0,0,1208,0,0,0,0
2014,2,"PANSA","Warszawa","ACC","EPWWACC",41715,16544510.492,1251234,857,370,12411,8185,0,0,0,0,857,370,12411,8185,0,2344,0,0,0,0,0,0,285,7269,0,2513,0,0,0,0
2014,2,"ENAIRE","Palma","ACC","LECPACC",7190,895753.136,99847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"DSNA","Bordeaux","ACC","LFBBALL",49863,20521539.74,1558597,15,7,216,155,15,7,216,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"DSNA","Reims","ACC","LFEEACC",60177,12966485.384,982916,451,197,7241,4965,0,0,0,0,451,197,7241,4965,0,7234,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2014,2,"ENAV","Brindisi","ACC","LIBBACC",15991,4002349.792,313445,3,1,28,17,3,1,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"ENAV","Roma","ACC","LIRRACC",54621,21282269.112,1760115,55,25,929,646,55,25,929,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"NATS (Continental)","Prestwick","ACC","EGPXALL",59476,16195297.372,1448472,93,61,1960,1658,46,34,1177,1073,47,27,783,585,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"DHMI","GAZIANTEP","APP","LTAJTMA",1212,60565.956,7807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Avinor (Continental)","BARDUFOSS TOWER","APP","ENDUTMA",375,13080.676,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Finavia","VAASA","APP","EFVATMA",563,24179.712,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Finavia","PIRKKALA APPROACH","APP","EFTPTMA",550,19395.996,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Finavia","KITTILA APP","APP","EFKTTMA",367,11793.536,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ARMATS","YEREVAN APP","APP","UDYZTMA",1433,99482.032,11041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Belgocontrol","OOSTENDE","APP","EBOSCTR",245,2090.908,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAV","GENOVA","APP","LIMJCTR",1032,33180.432,7569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAIRE","GALICIA APP","APP","LECGTMA",3309,310300.748,39476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"SMATSA","UZICE","APP","LYUZTMA",55,1626.056,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Croatia Control","DUBROVNIK TMA","APP","LDDUTMA",266,15153.064,2337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Croatia Control","ZADAR TMA","APP","LDZDTMA",171,10056.36,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAIRE","PALMA APPROACH","APP","LEPATMA",5274,47731.596,11607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NATS (Continental)","BLACKPOOL","APP","EGNHATZ",255,1142.684,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"PANSA","WARSZAWA APPROACH","APP","EPWATMA",10442,1398941.536,167685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Avinor (Continental)","HEIDRUN A","APP","ENHETMA",531,67805.424,16855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DSNA","BREST/GUIPAVAS","FIS","LFRBTMA",1890,137322.096,22498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Avinor (Continental)","TROMSO/LANGNES","APP","ENTCTMA",3248,184549.948,32223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Finavia","IVALO","APP","EFIVTMA",196,7613.572,1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Avinor (Continental)","KVERNBERGET TOWER","APP","ENKBTMA",1176,52635.692,11245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LGS","LIEPAJA APP","APP","EVLATMA",4,46.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"UkSATSE","DNIPROPETROVS'K TMA","APP","UKDDTMA",845,44746.172,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"IAA","CORK TOWER","APP","EICKCTR",1436,35812.124,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LPS","PIESTANY APP","APP","LZPPTMA",30,661.164,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAIRE","LEON","APP","LELNTMA",58,3333.6,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Skyguide","APPROACH LOCARNO","APP","LSZLTMA",4,16.668,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Belgocontrol","BRUSSELS APPROACH","APP","EBBRTMA",17248,357900.852,78356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"SMATSA","VRSAC TMA","APP","LYVRTMA",20,764.876,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"BULATSA","PLOVDIV TWR","APP","LBPDCTR",78,2916.9,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Slovenia Control","Ljubjana","ACC","LJLAACC",12529,1670689.2,133642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Avinor (Continental)","Stavanger","ACC","ENSVACC",18128,3411206.208,377403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"EANS","Tallinn","ACC","EETTACC",11719,3082146.552,244823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Avinor (Continental)","SOGNDAL AFIS","FIS","ENSGCTR",427,10680.484,2338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NATS (Continental)","London AC","ACC","EGTTACC",120217,25616421.372,1990211,205,149,5431,4957,68,53,2213,2095,137,96,3218,2862,0,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"ENAV","Padova","ACC","LIPPACC",37395,7944239.192,621200,5,3,103,85,5,3,103,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"HCAA","Athinai+Macedonia","ACC","LGACC",28407,15306287.368,1179711,1,0,7,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"ENAIRE","GERONA APPROACH","APP","LEGETMA",637,17794.016,5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Belgocontrol","Brussels","ACC","EBBUACC",36291,2963420.388,296972,213,113,3822,2941,213,113,3822,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"MUAC","Maastricht","ACC","EDYYUAC",112448,32755336.884,2426553,607,174,7235,3809,0,0,0,0,607,174,7235,3809,0,798,0,0,0,0,0,0,4791,1466,0,180,0,0,0,0
2014,2,"Finavia","ENONTEKIO AFIS","FIS","EFETCTR",11,224.092,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DHMI","YESILKOY APP/ISTANBU","APP","LTBATMA",42543,5752180.508,672690,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"UkSATSE","Simferopol","ACC","UKFVACC",15308,5904077.844,429171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAIRE","REUS APPROACH","APP","LERSTMA",236,6143.084,3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"BULATSA","SOFIA APP","APP","LBSFTMA",3076,253131.36,32304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Oro Navigacija","Vilnius","ACC","EYVCACC",13669,2145330.872,170430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAIRE","GRANADA","APP","LEGRTMA",531,11695.38,2878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"HCAA","ATHINAI APP","APP","LGAVTMA",8663,840711.696,112935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Austro Control","CNX LOVBGFIC","FIS","LOVBCTA",6,146.308,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LFV","KIRUNA TOWER","APP","ESNQCTR",455,31735.872,5043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NATS (Continental)","EDINBURGH","APP","EGPHTMA",6997,129947.432,31603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NAVIAIR","AARHUS APP","APP","EKAHTMA",775,22255.484,4414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"PANSA","RZESZOW TOWER","APP","EPRZCTR",275,2009.42,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LFV","KRISTIANSTAD/EVEROD","APP","ESMKTMA",139,2553.908,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NATS (Continental)","SOUTHAMPTON","APP","EGHITMA",3467,86227.268,25089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAV","BARI","APP","LIBDCTR",1977,62288.316,12880,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LFV","SKELLEFTEA TOWER","APP","ESNSCTR",257,10741.6,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LFV","LJUNGBYHED TOWER","APP","ESTLTMA",98,3481.76,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"UkSATSE","DONETS'K TMA","APP","UKCCTMA",1545,188461.372,22053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"UkSATSE","ODESA TC","APP","UKOVTMA",989,82880.704,10832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LFV","NORRKOPING/KUNGSANGE","APP","ESSPTMA",1498,62782.8,12286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NAVIAIR","EKVJ  APP","APP","EKVJTMA",31,337.064,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Finavia","KUUSAMO APP","APP","EFKSTMA",108,3672.516,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LPS","SLIAC APP","APP","LZSLTMA",58,2916.9,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NATS (Continental)","ABERDEEN/DYCE","APP","EGPDTMA",5447,198295.492,48747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"M-NAV","SKOPJE","APP","LWSKTMA",882,44925.816,6416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Finavia","MARIEHAMN","APP","EFMATMA",350,13260.32,2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LFV","KALMAR APPROACH/TWR","APP","ESMQTMA",434,19721.948,3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LFV","BORLANGE TOWER","APP","ESSDTMA",288,4987.436,1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"PANSA","GDANSK APP","APP","EPGDTMA",2894,410793.972,47048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAV","NAPOLI APP","APP","LIRNCTR",3250,212029.924,32186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NAVIAIR","RONNE APPROACH","APP","EKRNTMA",333,6352.36,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAIRE","Madrid","ACC","LECMALL",61214,21152942.1,1603061,171,61,2626,1706,58,28,1261,1015,113,33,1365,691,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"DHMI","Istanbul","ACC","LTBBACC",52405,7941550.088,631207,578,438,27841,26595,578,438,27841,26595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"LFV","Stockholm","ACC","ESOSACC",29355,6360421.756,597872,65,34,1239,976,65,34,1239,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,"Skyguide","GENEVA INFO","FIS","LSAGICTA",232,4539.252,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Avinor (Continental)","STAVANGER/SOLA","APP","ENZVTMA",6893,412890.436,76290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"HCAA","N. KAZANTZAKIS APP","APP","LGIRTMA",870,45309.18,6719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAV","RONCHI DEI LEGIONARI","APP","LIPQCTR",728,23879.688,4583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"IAA","Shannon","ACC","EISNACC",23198,11395506.012,804257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DCAC Cyprus","AKROTIRI APP","APP","LCRACTR",277,8941.456,3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"UkSATSE","UKLU APP","APP","UKLUTMA",54,1916.82,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Avinor (Continental)","GARDERMOEN TOWER","APP","ENGMCTR",18048,115570.356,27161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LVNL","SCHIPHOL AMSTERDAM","APP","EHAMCTR",29387,410708.78,124607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DHMI","ERZURUM","APP","LTCETMA",631,48577.96,4860,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DHMI","ANTALYA","APP","LTAITMA",4936,595762.472,68353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"M-NAV","Skopje","ACC","LWSSACC",4166,489050.232,37105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NAVIAIR","KOBENHAVN/ROSKILDE","APP","EKRKTMA",406,17316.2,7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"SAKAERONAVIGATSIA","TBILISI APP","APP","UGTBTMA",1304,46396.304,6449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Belgocontrol","OOSTENDE APPROACH","APP","EBOSTMA",395,11061.996,4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DSNA","CLERMONT-FERRAND","APP","LFLCTMA",2039,130573.408,26465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Finavia","KAJAANI AFIS","FIS","EFKICTR",148,4089.216,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LFV","VIDSEL APPROACH","APP","ESPETMA",31,1209.356,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DHMI","TRABZON","APP","LTCGTMA",1622,125573.008,15830,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Austro Control","APPROACH CONTROL","APP","LOWLTMA",1631,120002.192,19030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"LFV","STOCKHOLM/ARLANDA","APP","ESSACTR",16960,219087.896,52737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DSNA","BIARRITZ BAYONNE","APP","LFBZTMA",957,49552.112,8541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"UkSATSE","KYIV TERMINALCONTROL","APP","UKBVTMA",8280,904661.256,118463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"DHMI","SINOP","APP","LTCMTMA",70,2703.92,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"ENAIRE","TENERIFE NORTH TOWER","APP","GCXOTMA",3678,136562.776,24330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"NAV Portugal (Continental)","MADEIRA APPROACH","APP","LPMATMA",1403,163555.676,21022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,"Oro Navigacija","KAUNAS","APP","EYKATMA",394,17473.62,3627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Oro Navigacija","KAUNAS","APP","EYSATMA",128,3000.24,2370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Finavia","UTTI APPROACH","APP","EFUTTMA",43,1237.136,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"UkSATSE","Odesa","ACC","UKOVACC",6656,1383347.696,103151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Austro Control","APPROACH CONTROL","APP","LOWKTMA",1043,50305.876,8084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Avinor (Continental)","ROROS TOWER","APP","ENROTMA",126,3683.628,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"DHMI","SAMSUN/CARSAMBA","APP","LTFHTMA",972,62116.08,8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ENAV","Roma","ACC","LIRRACC",65225,25434493.856,2094487,211,127,4964,4350,211,127,4964,4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,"Finavia","TURKU","APP","EFTUTMA",862,40599.544,6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Avinor (Continental)","ANDOYA TOWER","APP","ENANTMA",320,16273.524,3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"UkSATSE","LUHANS'K TMA","APP","UKCWTMA",49,3596.584,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LFV","VIDSEL APPROACH","APP","ESPETMA",42,1881.632,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LFV","KARLSTAD/TOWER","APP","ESOKCTR",245,11460.176,2321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ANS CR","APPROACH PRAHA","APP","LKPRTMA",9724,605857.724,95891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"DSNA","BASTIA APP","APP","LFKBTMA",1208,86423.58,13583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"IAA","Shannon","ACC","EISNACC",29226,14673414.52,1040772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Finavia","LAPPEENRANTA","APP","EFLPTMA",44,1194.54,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"DHMI","TRABZON","APP","LTCGTMA",1668,125284.096,15800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"SMATSA","TIVAT","APP","LYTVTMA",315,8334,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ENAV","PALERMO APPROACH","APP","LICJCTR",2935,201384.628,30750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LFV","STOCKHOLM APPROACH","APP","ESSATMA",24860,1450262.308,193194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Finavia","ENONTEKIO AFIS","FIS","EFETCTR",12,238.908,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ENAIRE","BILBAO","APP","LEBBTMA",3286,196541.648,27997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ANS CR","Praha","ACC","LKAAACC",50047,11966238.704,913090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Avinor (Continental)","SOGNDAL AFIS","FIS","ENSGCTR",437,11058.292,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"DHMI","SINOP","APP","LTCMTMA",87,3328.044,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"SAKAERONAVIGATSIA","BATUMI APP","APP","UGSBTMA",172,4733.712,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Oro Navigacija","VILNIUS APPROACH","APP","EYVITMA",2765,106597.416,22059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ENAIRE","Sevilla","ACC","LECSACC",24501,7914692.384,655136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"DHMI","GAZIANTEP","APP","LTAJTMA",1311,65673.772,8411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ENAV","REGGIO CALABRIA","APP","LICRCTR",372,15682.736,2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ENAIRE","VITORIA","APP","LEVTTMA",562,20003.452,2823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"NATS (Continental)","BLACKPOOL","APP","EGNHATZ",297,1348.256,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"SAKAERONAVIGATSIA","KUTAISI APP","APP","UGKOTMA",183,8993.312,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LVNL","Amsterdam","ACC","EHAAACC",41466,3613777.968,352624,1719,697,24171,15299,1514,606,20866,12853,205,91,3305,2446,0,1468,0,0,0,0,0,0,0,1837,0,0,0,0,0,0
2014,3,"LVNL","AMSTERDAM FIS","FIS","EHAAICTA",2047,132810.624,34619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LFV","KALMAR APPROACH/TWR","APP","ESMQTMA",547,23037.028,4343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LVNL","GRONINGEN","APP","EHGGTMA",748,19247.836,9416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"DCAC Cyprus","LARNACA APP","APP","LCLKCTR",2464,141342.788,19117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Croatia Control","DUBROVNIK TMA","APP","LDDUTMA",364,22816.64,3406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Avinor (Continental)","ALESUND/VIGRA TOWER","APP","ENALTMA",2618,160090.584,24514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Belgocontrol","Brussels","ACC","EBBUACC",43305,3521539.108,355294,457,243,9819,8043,457,243,9819,8043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,"DSNA","RODEZ APPROACH","APP","LFCRTMA",734,38199.352,8661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ENAV","LAMPEDUSA AFIS","FIS","LICDCTR",201,4648.52,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LPS","ZILINA APP","APP","LZZITMA",36,1122.312,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ENAV","GENOVA","APP","LIMJCTR",1250,40316.188,9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"DSNA","CLERMONT-FERRAND","APP","LFLCTMA",2264,143394.804,28072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LFV","STOCKHOLM/ARLANDA","APP","ESSACTR",20019,275475.74,63305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LFV","Stockholm","ACC","ESOSACC",34604,7517958.796,706200,180,95,3182,2460,171,94,3111,2444,9,1,71,16,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0
2014,3,"LPS","SLIAC APP","APP","LZSLTMA",94,4420.724,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"Austro Control","APPROACH CONTROL","APP","LOWSTMA",3405,146122.8,24563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"SMATSA","UZICE","APP","LYUZTMA",100,3157.66,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"SAKAERONAVIGATSIA","TBILISI APP","APP","UGTBTMA",1472,52852.376,7387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"MATS","LUQA APP","APP","LMMLTMA",2591,235428.092,37474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"UkSATSE","SIMFEROPOL APP","APP","UKFFTMA",329,28615.252,3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"NATS (Continental)","SOUTHAMPTON","APP","EGHITMA",4035,112253.424,30385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"LGS","LIEPAJA APP","APP","EVLATMA",14,707.464,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ENAIRE","REUS APPROACH","APP","LERSTMA",298,9297.04,4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"DSNA","Reims","ACC","LFEEACC",69346,14633266.864,1108900,1255,627,25533,20098,2,0,14,0,1253,627,25519,20098,0,7830,0,0,0,16282,0,0,1165,0,0,242,0,0,0,0
2014,3,"Croatia Control","Zagreb","ACC","LDZOACC",26562,8177500.444,609610,8,1,78,23,0,0,0,0,8,1,78,23,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,"Austro Control","APPROACH CONTROL","APP","LOWGTMA",1928,119750.32,19739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,"ROMATSA","Bucuresti","ACC","LRBBACC",35692,16370072.464,1219144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
